region	zone	woreda	kebele	village_id	_parent_index	crop	landscape	gender	age	education_years	yrsexp	extension_received	totalHH	hhsize_adultequiv	median_dist_fert	plot_owned	plotareaha	plotareaha2	use_infert	use_orgfert	hired_labour	use_impseed	use_rowplant	use_pesticide	plt_herbicideUse	plt_draftanimals	plt_intercrop	plt_croprotation	N_rate	P_rate	N_rate2	N_P	N_footslope	N_midslope	N_hillslope	ctot	ntot	oc	p	k	ph	sand	silt	clay	rain_sum	rain_cv	lnrain	price_dap	price_nps	price_npsb	price_npsZnb	price_urea	N_price_market	teff_price_market	wheat_price_market	Teff_N_ratio	Wheat_N_ratio	yield
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	557	"Teff"	"Hillslope"	1.0	52	6	38	1	9	4.4	60.0	1.0	0.5	0.25	1.0	1.0	1.0	0.0	0.0	0.0	1	1	0	0	141.0	85.0	19881.0	11985.0	0.0	0.0	141.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.768		40.34	114.67	53.46	46.65	0.47		800.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	548	"Teff"	"Midslope"	1.0	45	0	30	1	7	3.0	60.0	0.0	0.5	0.25	1.0	1.0	1.0	1.0	0.0	0.0	1	1	0	0	65.0	17.0	4225.0	1105.0	0.0	65.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.76		42.0	114.67	53.46	46.65	0.47		600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	557	"Teff"	"Midslope"	1.0	52	6	38	1	9	4.4	60.0	1.0	0.75	0.5625	1.0	0.0	1.0	0.0	0.0	1.0	1	1	0	1	25.333334	22.666666	641.77783	574.2222	0.0	25.333334	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.77			114.67	53.46	46.65	0.47		1000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	592	"Sorghum"	"Footslope"	1.0	42	0	28	1	7	3.0	60.0	0.0	0.75	0.5625	0.0	0.0	0.0	1.0	0.0	0.0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126						114.67	53.46	46.65			2266.6667
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	558	"Sorghum"	"Midslope"	1.0	65	4	40	1	5	2.4	60.0	1.0	0.75	0.5625	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126						114.67	53.46	46.65			533.3333
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	546	"Sorghum"	"Hillslope"	1.0	55	0	40	1	6	2.9	60.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	0	1	0	1	46.0	0.0	2116.0	0.0	0.0	0.0	46.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126					40.34	114.67	53.46	46.65			24.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	548	"Sorghum"	"Hillslope"	1.0	45	0	30	1	7	3.0	60.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0	1	0	1	23.0	0.0	529.0	0.0	0.0	0.0	23.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126					42.0	114.67	53.46	46.65			1000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	558	"Teff"	"Midslope"	1.0	65	4	40	1	5	2.4	60.0	1.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126						114.67	53.46	46.65	0.47		600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	558	"Teff"	"Hillslope"	1.0	65	4	40	1	5	2.4	60.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	38.0	34.0	1444.0	1292.0	0.0	0.0	38.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.8			114.67	53.46	46.65	0.47		600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	582	"Teff"	"Hillslope"	1.0	32	0	15	1	6	2.9	60.0	1.0	0.125	0.015625	1.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	38.0	34.0	1444.0	1292.0	0.0	0.0	38.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.77			114.67	53.46	46.65	0.47		1600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	592	"Teff"	"Footslope"	1.0	42	0	28	1	7	3.0	60.0	0.0	0.25	0.0625	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	1	57.0	51.0	3249.0	2907.0	57.0	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.8			114.67	53.46	46.65	0.47		1600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	582	"Teff"	"Hillslope"	1.0	32	0	15	1	6	2.9	60.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	1.9	1.7	3.61	3.23	0.0	0.0	1.9	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.8			114.67	53.46	46.65	0.47		800.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	617	"Sorghum"	"Footslope"	1.0	35	4	15	1	2	1.5	60.0	0.0	0.5	0.25	1.0	0.0	1.0	0.0	0.0	0.0	1	1	0	1	84.0	34.0	7056.0	2856.0	84.0	0.0	0.0	24.2	4765	11.9	12.0	172	6.91	39.7	24.92	33.2	793.62885	1.5778887	6.6766157			32.7723		40.34	114.67	53.46	46.65			30.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	545	"Teff"	"Footslope"	1.0	63	6	50	1	4	2.5	60.0	1.0	0.25	0.0625	1.0	0.0	1.0	0.0	1.0	0.0	1	1	0	0	114.0	102.0	12996.0	11628.0	114.0	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.666668			114.67	53.46	46.65	0.47		1600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	615	"Teff"	"Hillslope"	1.0	31	5	10	1	3	1.8	60.0	0.0	0.75	0.5625	1.0	0.0	1.0	1.0	0.0	0.0	1	1	0	0	56.0	22.666666	3136.0	1269.3333	0.0	0.0	56.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.7723		40.34	114.67	53.46	46.65	0.47		533.3333
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	615	"Teff"	"Midslope"	1.0	31	5	10	1	3	1.8	60.0	0.0	0.75	0.5625	1.0	0.0	1.0	1.0	0.0	0.0	1	1	0	0	56.0	22.666666	3136.0	1269.3333	0.0	56.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.7723		40.34	114.67	53.46	46.65	0.47		666.6667
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	559	"Teff"	"Footslope"	1.0	54	0	40	1	6	2.9	60.0	0.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	1	47.2	34.0	2227.84	1604.8	47.2	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.77		40.3	114.67	53.46	46.65	0.47		1000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	548	"Teff"	"Hillslope"	1.0	45	0	30	1	7	3.0	60.0	0.0	0.5	0.25	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	74.5	25.5	5550.25	1899.75	0.0	0.0	74.5	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.76		42.0	114.67	53.46	46.65	0.47		600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	592	"Sorghum"	"Midslope"	1.0	42	0	28	1	7	3.0	60.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126						114.67	53.46	46.65			2800.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	545	"Teff"	"Midslope"	1.0	63	6	50	1	4	2.5	60.0	1.0	0.5	0.25	1.0	1.0	1.0	0.0	1.0	1.0	1	1	0	1	19.0	17.0	361.0	323.0	0.0	19.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.77			114.67	53.46	46.65	0.47		2000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	582	"Teff"	"Midslope"	1.0	32	0	15	1	6	2.9	60.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	19.0	17.0	361.0	323.0	0.0	19.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.77			114.67	53.46	46.65	0.47		600.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	546	"Teff"	"Hillslope"	1.0	55	0	40	1	6	2.9	60.0	1.0	0.25	0.0625	1.0	0.0	1.0	0.0	0.0	0.0	1	1	0	0	38.0	34.0	1444.0	1292.0	0.0	0.0	38.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126			32.77			114.67	53.46	46.65	0.47		16.0
"Amhara"	"North_Shewa"	"Merhabete"	"Harogenda"	3	559	"Sorghum"	"Hillslope"	1.0	54	0	40	1	6	2.9	60.0	0.0	0.75	0.5625	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5	5325	11.7	11.2	177	6.91	40.2	24.19	32.9	712.6659	1.4862918	6.5690126						114.67	53.46	46.65			5200.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	788	"Sorghum"	"Footslope"	1.0	21	5	6	1	3	1.8	60.0	0.0	0.125	0.015625	1.0	0.0	0.0	0.0	0.0	1.0	0	0	0	1	10.64	9.52	113.20961	101.29281	10.64	0.0	0.0	15.5	1471	10.3	13.2	239	6.94	32.3	27.85	39.0	935.66223	1.0919951	6.8412547		45.714287				114.67	53.46	46.65			4000.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	790	"Teff"	"Footslope"	1.0	45	0	30	1	9	4.4	60.0	0.0	0.25	0.0625	1.0	0.0	0.0	1.0	0.0	0.0	0	0	0	1	26.0	6.8	676.0	176.8	26.0	0.0	0.0	16.8	1727	11.0	11.9	228	6.77	36.5	26.99	34.1	935.66223	1.0919951	6.8412547		40.5			41.0	114.67	53.46	46.65	0.47		1200.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	790	"Sorghum"	"Footslope"	1.0	45	0	30	1	9	4.4	60.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	1.0	0	0	0	1	39.0	10.2	1521.0	397.8	39.0	0.0	0.0	16.8	1727	11.0	11.9	228	6.77	36.5	26.99	34.1	935.66223	1.0919951	6.8412547		40.666668			42.0	114.67	53.46	46.65			2000.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	789	"Teff"	"Footslope"	1.0	44	0	20	1	7	3.4	60.0	0.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	0	0	1	1	26.0	6.8	676.0	176.8	26.0	0.0	0.0	16.6	1940	11.3	11.6	229	6.8	36.0	26.74	35.3	935.66223	1.0919951	6.8412547		40.5			41.0	114.67	53.46	46.65	0.47		600.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	773	"Sorghum"	"Footslope"	1.0	55	0	41	1	7	3.4	60.0	1.0	0.5	0.25	0.0	0.0	1.0	0.0	0.0	1.0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.6	1940	11.3	11.6	229	6.8	36.0	26.74	35.3	935.66223	1.0919951	6.8412547						114.67	53.46	46.65			1200.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	789	"Teff"	"Footslope"	1.0	44	0	20	1	7	3.4	60.0	0.0	0.375	0.140625	1.0	0.0	1.0	0.0	0.0	0.0	0	0	0	1	26.0	6.7999997	676.0	176.79999	26.0	0.0	0.0	16.6	1940	11.3	11.6	229	6.8	36.0	26.74	35.3	935.66223	1.0919951	6.8412547		41.333332			41.333332	114.67	53.46	46.65	0.47		1066.6666
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	771	"Sorghum"	"Footslope"	1.0	42	3	28	1	8	3.7	60.0	1.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	1630	10.9	12.1	234	6.83	33.8	27.38	37.0	935.66223	1.0919951	6.8412547						114.67	53.46	46.65			4000.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	764	"Teff"	"Footslope"	1.0	52	5	30	1	9	4.4	60.0	0.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	1.0	0	1	1	1	8.4	3.4	70.55999	28.56	8.4	0.0	0.0	17.0	1630	10.9	12.1	234	6.83	33.8	27.38	37.0	935.66223	1.0919951	6.8412547		50.0			50.0	114.67	53.46	46.65	0.47		600.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	763	"Wheat"	"Hillslope"	1.0	20	11	40	1	9	4.0	60.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	0.0	0	1	0	1	17.66	5.1	311.87558	90.065994	0.0	0.0	17.66	15.5	1471	10.3	13.2	239	6.94	32.3	27.85	39.0	935.66223	1.0919951	6.8412547		50.0			50.0	114.67	53.46	46.65		0.41	1200.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	772	"Sorghum"	"Footslope"	1.0	65	0	51	0	4	2.3	60.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	1.0	0	0	0	1	23.0	0.0	529.0	0.0	23.0	0.0	0.0	17.0	1630	10.9	12.1	234	6.83	33.8	27.38	37.0	935.66223	1.0919951	6.8412547					24.95	114.67	53.46	46.65			1000.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	765	"Teff"	"Footslope"	1.0	38	0	20	1	6	2.7	60.0	0.0	0.375	0.140625	1.0	0.0	0.0	0.0	0.0	0.0	0	1	1	1	22.026667	5.44	485.17404	119.825066	22.026667	0.0	0.0	17.0	1630	10.9	12.1	234	6.83	33.8	27.38	37.0	935.66223	1.0919951	6.8412547		50.0			50.0	114.67	53.46	46.65	0.47		1066.6666
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	772	"Teff"	"Footslope"	1.0	65	0	51	0	4	2.3	60.0	1.0	0.5	0.25	1.0	0.0	0.0	1.0	0.0	1.0	0	0	1	1	32.5	8.5	1056.25	276.25	32.5	0.0	0.0	17.0	1630	10.9	12.1	234	6.83	33.8	27.38	37.0	935.66223	1.0919951	6.8412547		16.0			24.95	114.67	53.46	46.65	0.47		600.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	764	"Teff"	"Midslope"	1.0	52	5	30	1	9	4.4	60.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	1.0	0	1	0	1	42.8	13.6	1831.84	582.08	0.0	42.8	0.0	17.0	1630	10.9	12.1	234	6.83	33.8	27.38	37.0	935.66223	1.0919951	6.8412547		50.0			50.0	114.67	53.46	46.65	0.47		400.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	788	"Sorghum"	"Footslope"	1.0	21	5	6	1	3	1.8	60.0	0.0	0.5	0.25	1.0	1.0	0.0	0.0	0.0	1.0	0	0	0	0	0.76	0.68	0.5776	0.5168	0.76	0.0	0.0	15.5	1471	10.3	13.2	239	6.94	32.3	27.85	39.0	935.66223	1.0919951	6.8412547		41.0				114.67	53.46	46.65			2600.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	763	"Sorghum"	"Footslope"	1.0	20	11	40	1	9	4.0	60.0	0.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	1.0	0	1	0	1	16.68	3.4	278.2224	56.712	16.68	0.0	0.0	15.5	1471	10.3	13.2	239	6.94	32.3	27.85	39.0	935.66223	1.0919951	6.8412547		50.0			50.0	114.67	53.46	46.65			1100.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	763	"Teff"	"Footslope"	1.0	20	11	40	1	9	4.0	60.0	1.0	0.25	0.0625	1.0	0.0	1.0	0.0	0.0	1.0	0	1	1	1	33.68	5.44	1134.3424	183.21921	33.68	0.0	0.0	15.5	1471	10.3	13.2	239	6.94	32.3	27.85	39.0	935.66223	1.0919951	6.8412547		62.5			50.0	114.67	53.46	46.65	0.47		1000.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	771	"Teff"	"Footslope"	1.0	42	3	28	1	8	3.7	60.0	1.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0	1.0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	1630	10.9	12.1	234	6.83	33.8	27.38	37.0	935.66223	1.0919951	6.8412547						114.67	53.46	46.65	0.47		1000.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	773	"Teff"	"Footslope"	1.0	55	0	41	1	7	3.4	60.0	1.0	0.5	0.25	1.0	0.0	0.0	1.0	0.0	1.0	0	0	1	1	32.5	8.5	1056.25	276.25	32.5	0.0	0.0	16.6	1940	11.3	11.6	229	6.8	36.0	26.74	35.3	935.66223	1.0919951	6.8412547		16.0			24.95	114.67	53.46	46.65	0.47		1200.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	788	"Teff"	"Footslope"	1.0	21	5	6	1	3	1.8	60.0	0.0	0.25	0.0625	1.0	0.0	1.0	0.0	0.0	1.0	0	0	0	0	16.68	3.4	278.2224	56.712	16.68	0.0	0.0	15.5	1471	10.3	13.2	239	6.94	32.3	27.85	39.0	935.66223	1.0919951	6.8412547		43.0			45.714287	114.67	53.46	46.65	0.47		800.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	763	"Teff"	"Footslope"	1.0	20	11	40	1	9	4.0	60.0	1.0	0.25	0.0625	1.0	0.0	0.0	1.0	0.0	0.0	0	1	1	1	22.199999	3.4	492.83994	75.479996	22.199999	0.0	0.0	15.5	1471	10.3	13.2	239	6.94	32.3	27.85	39.0	935.66223	1.0919951	6.8412547		50.0			50.0	114.67	53.46	46.65	0.47		1000.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	771	"Sorghum"	"Footslope"	1.0	42	3	28	1	8	3.7	60.0	0.0	0.75	0.5625	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	1630	10.9	12.1	234	6.83	33.8	27.38	37.0	935.66223	1.0919951	6.8412547						114.67	53.46	46.65			2666.6667
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	764	"Sorghum"	"Midslope"	1.0	52	5	30	1	9	4.4	60.0	1.0	0.75	0.5625	0.0	0.0	0.0	0.0	0.0	1.0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	1630	10.9	12.1	234	6.83	33.8	27.38	37.0	935.66223	1.0919951	6.8412547						114.67	53.46	46.65			16.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	763	"Sorghum"	"Footslope"	1.0	20	11	40	1	9	4.0	60.0	1.0	0.5	0.25	1.0	0.0	0.0	0.0	0.0	1.0	0	1	0	1	14.08	2.72	198.2464	38.2976	14.08	0.0	0.0	15.5	1471	10.3	13.2	239	6.94	32.3	27.85	39.0	935.66223	1.0919951	6.8412547		50.0			50.0	114.67	53.46	46.65			1100.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	790	"Sorghum"	"Footslope"	1.0	45	0	30	1	9	4.4	60.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	1.0	0	1	0	1	20.8	5.44	432.63995	113.152	20.8	0.0	0.0	16.8	1727	11.0	11.9	228	6.77	36.5	26.99	34.1	935.66223	1.0919951	6.8412547		46.875			47.5	114.67	53.46	46.65			3200.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	789	"Sorghum"	"Footslope"	1.0	44	0	20	1	7	3.4	60.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	1.0	0	0	0	1	18.4	0.0	338.56	0.0	18.4	0.0	0.0	16.6	1940	11.3	11.6	229	6.8	36.0	26.74	35.3	935.66223	1.0919951	6.8412547					41.0	114.67	53.46	46.65			2000.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	763	"Teff"	"Hillslope"	1.0	20	11	40	1	9	4.0	60.0	1.0	0.5	0.25	1.0	0.0	1.0	0.0	0.0	0.0	0	1	1	1	8.34	1.7	69.5556	14.178	0.0	0.0	8.34	15.5	1471	10.3	13.2	239	6.94	32.3	27.85	39.0	935.66223	1.0919951	6.8412547		50.0			50.0	114.67	53.46	46.65	0.47		800.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	790	"Teff"	"Footslope"	1.0	45	0	30	1	9	4.4	60.0	1.0	0.25	0.0625	1.0	0.0	0.0	1.0	0.0	0.0	0	0	0	1	29.8	10.2	888.04	303.96	29.8	0.0	0.0	16.8	1727	11.0	11.9	228	6.77	36.5	26.99	34.1	935.66223	1.0919951	6.8412547		42.0			41.0	114.67	53.46	46.65	0.47		1000.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	770	"Teff"	"Footslope"	1.0	25	0	11	1	3	1.8	60.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	1.0	0	0	1	1	26.0	6.8	676.0	176.8	26.0	0.0	0.0	15.5	1471	10.3	13.2	239	6.94	32.3	27.85	39.0	935.66223	1.0919951	6.8412547		32.0			32.0	114.67	53.46	46.65	0.47		1200.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	788	"Teff"	"Midslope"	1.0	21	5	6	1	3	1.8	60.0	0.0	0.5	0.25	1.0	0.0	1.0	0.0	0.0	1.0	0	0	0	0	6.5	1.7	42.25	11.05	0.0	6.5	0.0	15.5	1471	10.3	13.2	239	6.94	32.3	27.85	39.0	935.66223	1.0919951	6.8412547		43.0			43.0	114.67	53.46	46.65	0.47		1000.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	789	"Sorghum"	"Footslope"	1.0	44	0	20	1	7	3.4	60.0	1.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.6	1940	11.3	11.6	229	6.8	36.0	26.74	35.3	935.66223	1.0919951	6.8412547						114.67	53.46	46.65			1800.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	770	"Sorghum"	"Footslope"	1.0	25	0	11	1	3	1.8	60.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	1.0	0	0	0	1	26.0	6.8	676.0	176.8	26.0	0.0	0.0	15.5	1471	10.3	13.2	239	6.94	32.3	27.85	39.0	935.66223	1.0919951	6.8412547		32.0			32.0	114.67	53.46	46.65			2000.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	765	"Sorghum"	"Footslope"	1.0	38	0	20	1	6	2.7	60.0	0.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	1.0	0	1	0	1	33.04	8.16	1091.6416	269.6064	33.04	0.0	0.0	17.0	1630	10.9	12.1	234	6.83	33.8	27.38	37.0	935.66223	1.0919951	6.8412547		50.0			50.0	114.67	53.46	46.65			4400.0
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	788	"Sorghum"	"Midslope"	1.0	21	5	6	1	3	1.8	60.0	1.0	0.375	0.140625	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.5	1471	10.3	13.2	239	6.94	32.3	27.85	39.0	935.66223	1.0919951	6.8412547						114.67	53.46	46.65			2266.6667
"Amhara"	"North_Gonder"	"West_Belesa"	"Menti"	4	771	"Teff"	"Footslope"	1.0	42	3	28	1	8	3.7	60.0	0.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	1.0	0	0	0	1	52.0	13.6	2704.0	707.2	52.0	0.0	0.0	17.0	1630	10.9	12.1	234	6.83	33.8	27.38	37.0	935.66223	1.0919951	6.8412547		20.0			24.95	114.67	53.46	46.65	0.47		2000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Afezez"	5	569	"Sorghum"	"Footslope"	1.0	47	0	25	0	7	3.4	30.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	92.0	0.0	8464.0	0.0	92.0	0.0	0.0	26.1	4885	11.9	10.6	179	6.82	39.6	25.35	34.2	760.2566	1.4471279	6.633656					40.0	114.67	53.46	46.65			3000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Afezez"	5	631	"Teff"	"Midslope"	1.0	64	8	38	1	2	1.5	30.0	1.0	0.5	0.25	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	50.0	30.0	2500.0	1500.0	0.0	50.0	0.0	27.9	5505	12.8	10.7	166	6.64	37.8	25.32	35.9	760.2566	1.4471279	6.633656	36.0				38.0	114.67	53.46	46.65	0.47		800.0
"Amhara"	"North_Shewa"	"Merhabete"	"Afezez"	5	593	"Teff"	"Midslope"	1.0	65	5	51	1	5	2.4	30.0	1.0	0.5	0.25	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	88.0	17.0	7744.0	1496.0	0.0	88.0	0.0	27.9	5505	12.8	10.7	166	6.64	37.8	25.32	35.9	760.2566	1.4471279	6.633656			70.0		50.0	114.67	53.46	46.65	0.47		2000.0
"Amhara"	"North_Shewa"	"Merhabete"	"Afezez"	5	631	"Teff"	"Footslope"	1.0	64	8	38	1	2	1.5	30.0	1.0	0.25	0.0625	1.0	0.0	1.0	1.0	0.0	0.0	1	1	0	0	164.0	80.0	26896.0	13120.0	164.0	0.0	0.0	27.9	5505	12.8	10.7	166	6.64	37.8	25.32	35.9	760.2566	1.4471279	6.633656	37.0				39.2	114.67	53.46	46.65	0.47		800.0
"Amhara"	"North_Shewa"	"Merhabete"	"Afezez"	5	631	"Sorghum"	"Footslope"	1.0	64	8	38	1	2	1.5	30.0	1.0	0.25	0.0625	1.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	184.0	0.0	33856.0	0.0	184.0	0.0	0.0	27.9	5505	12.8	10.7	166	6.64	37.8	25.32	35.9	760.2566	1.4471279	6.633656					37.0	114.67	53.46	46.65			3200.0
